Distance,Qfactor_Diff,ER_Diff
6402.036,1074.844,0.016
6599.021,2.3,1.466
6815.392,0.5,0.865
7049.363,1070.456,1.286
7299.242,1073.678,2.594
7563.453,5.2,2.093
2509.768,0.15,1.069
7840.547,883.236,1.087
8129.207,2.45,0.253
8428.244,6.05,0.594
8736.593,9.25,2.013
9053.38,1062.678,0.209
2551.875,2.3,1.521
2799.204,0.2,2.839
3116.668,1069.511,0.831
3454.441,2.55,0.589
3807.122,1072.9,1.524
4170.93,2.15,1.9
4543.194,1072.678,1.976
4921.995,5.55,0.971
5305.932,0.7,0.515
5693.968,1076.122,2.612
6085.318,1079.844,2.393
2518.2,2.5,1.19
6479.382,0.5,1.887
6875.693,1068.567,0.823
7273.98,1075.622,1.265
1766.902,880.282,3.968
1506.078,2412.587,1.742
1325.167,1070.622,1.707
1259.1,880.373,2.157
1325.167,0.5,0.81
1506.078,0.0,0.121
1766.902,878.145,4.589
2551.875,4.45,2.316
2077.759,0.2,0.546
2419.44,0.25,0.896
2780.605,1.15,1.84
3154.57,0.35,2.118
3537.276,1073.344,1.284
3926.169,878.009,2.64
4319.578,2.45,0.007
4716.373,2.25,3.142
5115.766,0.05,1.518
5517.193,1.1,0.296
2650.334,880.873,2.737
5920.24,0.2,2.209
6324.598,1.65,1.325
6730.03,4.2,0.767
7136.451,1072.733,0.151
1390.325,880.645,2.33
1038.91,1.75,2.283
753.081,2762.136,6.08
629.6,0.15,1.671
753.081,0.5,0.905
1038.91,0.9,0.86
2806.767,1068.344,0.05
1390.325,1.95,0.765
1768.656,1611.475,4.601
2159.804,2.0,3.182
2557.895,0.6,0.241
2960.131,1075.289,2.299
3365.024,877.1,5.685
4179.691,877.236,2.608
4588.599,3.85,0.645
4998.212,880.145,1.512
3012.155,880.509,2.37
5818.961,875.509,1.081
6641.111,3.9,2.101
7052.659,880.964,4.011
1239.6,880.782,2.929
826.4,1611.308,5.468
413.2,1069.9,1.407
413.2,0.7,2.052
3257.251,1069.733,0.776
826.4,0.1,0.126
1239.6,0.75,1.638
1652.8,0.05,1.373
2066.0,878.509,4.634
2479.2,877.918,2.851
2892.4,0.9,1.477
3305.6,0.25,0.35
3718.8,1.25,0.567
4132.0,0.05,1.814
3012.155,2.15,2.436
3257.251,1.55,1.975
4545.2,1.4,0.891
4958.4,1.45,3.858
5371.6,1608.733,2.722
5784.8,3.35,1.06
6198.0,6.2,1.063
6611.3,4.25,2.807
1791.625,877.627,3.308
1419.43,880.127,1.199
1077.548,1074.156,2.235
805.547,0.35,0.868
3533.803,0.65,0.821
691.5,1.15,0.645
805.547,2.2,0.35
1077.548,1.0,0.717
1419.43,0.4,1.178
1791.625,1078.378,2.682
2178.653,1077.656,1.717
2573.831,1.1,1.156
2973.912,1074.544,5.047
3377.153,0.45,3.756
3782.545,877.582,0.8
3835.011,0.2,0.716
4189.463,2.35,0.266
4597.501,879.173,0.878
5006.386,1072.1,2.471
5415.926,2.75,2.307
5825.983,1614.442,2.306
6236.455,883.9,1.291
6647.365,6.85,0.565
2115.905,2.85,1.45
1811.605,877.536,0.11
1558.282,1.05,0.624
4155.517,878.9,1.683
1384.211,0.65,2.455
1321.1,1073.711,2.504
1384.211,0.95,1.317
1558.282,1077.711,2.383
1811.605,1.15,1.845
2115.905,1.5,2.214
2452.277,1072.822,2.984
3179.824,2.8,2.496
3559.817,0.15,1.954
4491.192,1.95,2.306
3946.489,1.95,1.094
4338.056,1075.1,2.427
4733.302,3.1,1.699
5131.378,2.25,2.892
5531.672,1.75,0.105
5933.735,1615.233,0.983
6337.232,8.8,3.039
6742.002,1616.483,3.938
2556.752,0.85,1.829
2311.242,0.3,2.478
4838.88,1077.378,5.364
2118.53,2.2,3.497
1993.982,0.3,0.408
1950.7,878.036,0.634
1993.982,2.35,0.303
2118.53,1.45,1.349
2311.242,1609.358,2.341
2556.752,877.309,0.739
2841.406,876.945,0.258
3154.626,1074.211,4.379
3488.726,1077.156,3.728
5196.169,1.05,1.437
3838.258,1610.608,1.034
4199.369,877.809,1.063
4569.317,1074.267,3.56
4946.117,4.95,2.255
5328.317,3.15,3.803
5714.833,879.036,0.247
6104.846,6.45,4.481
6497.725,1060.156,4.242
6893.078,2403.412,5.019
3064.177,879.673,0.933
5561.21,0.0,0.475
2862.523,878.127,2.273
2709.312,0.25,0.945
2613.076,0.0,1.473
2580.2,2.6,1.295
2613.076,1.15,1.1
2709.312,1074.878,4.432
2862.523,1075.989,2.002
3064.177,1075.156,2.852
3305.418,876.673,0.984
3578.249,1075.156,3.744
5932.573,878.4,1.779
3876.004,876.582,1.258
4193.379,1073.044,3.722
4526.246,1072.933,3.564
4871.433,0.2,1.31
5226.497,4.85,2.696
5589.558,883.582,1.023
5959.154,882.082,1.248
6334.141,1063.044,2.23
6713.616,13.1,3.014
7096.951,9.4,0.216
6309.14,1074.933,0.767
3665.573,879.082,0.766
3498.755,0.2,0.204
3374.554,1072.6,2.269
3297.789,877.309,1.819
3271.8,877.173,0.073
3297.789,1072.989,1.73
3374.554,2.05,2.149
3498.755,876.718,1.344
3665.573,0.55,1.227
3869.5,879.082,0.279
2806.767,3.0,0.072
6690.033,1069.989,3.081
4105.01,1.05,0.406
4366.996,2.1,1.809
4650.986,877.536,1.099
4953.196,1.8,0.035
5270.493,1612.358,2.345
5600.314,881.991,0.479
5940.573,4.2,1.928
6289.576,882.309,3.215
6645.945,9.3,1.074
7008.558,887.082,1.1
7074.646,0.4,0.853
7376.582,1065.767,3.959
4236.967,0.0,1.851
4093.501,0.9,0.769
3987.866,1071.878,3.736
3923.121,0.6,4.056
3901.3,0.25,2.479
3923.121,1074.156,4.013
3987.866,0.35,0.266
4093.501,877.491,0.406
4236.967,0.55,2.329
2509.768,1.1,0.949
4414.578,0.8,0.415
4622.399,0.95,3.478
4856.554,0.75,3.008
5113.427,1.3,1.361
5389.769,1610.9,2.443
5682.743,878.764,2.476
5989.907,1072.711,4.566
6309.19,5.0,3.516
6638.842,2233.362,4.351
6977.396,9.05,2.345
2259.158,878.855,1.426
7323.616,888.491,0.188
7676.551,10.35,2.103
4822.945,1074.489,2.417
4697.41,1076.156,3.65
4605.648,0.25,2.251
4549.702,0.85,3.672
4530.9,1074.989,3.893
4549.702,0.75,2.409
4605.648,1.2,3.531
4697.41,1.05,4.16
2061.583,879.036,1.067
4822.945,0.3,1.927
4979.7,1075.322,4.667
5164.832,1075.6,4.069
5375.41,0.75,4.684
5608.569,1.35,2.072
5861.615,1074.489,3.39
6132.086,1075.433,3.161
6417.78,2.15,4.012
6716.754,2.9,2.774
7027.314,2.9,1.255
1933.371,1076.989,4.152
7347.991,1062.822,3.495
7677.516,12.8,2.922
8014.883,9.8,4.515
5418.671,1072.267,3.527
5307.245,1072.322,3.852
5226.201,1070.822,3.132
5176.966,0.15,1.283
5160.45,1610.733,2.298
5176.966,1072.156,1.375
5226.201,1.8,0.966
1888.7,1069.156,2.42
5307.245,1610.4,1.691
5418.671,878.082,1.156
5725.092,1610.233,4.231
5915.76,1071.767,3.184
6128.396,1.3,0.025
6610.875,0.45,1.767
6876.706,879.491,1.078
7156.534,882.673,0.621
1933.371,1070.822,3.478
7448.78,879.764,0.888
7752.042,1067.267,2.929
8065.076,1618.15,1.832
8386.867,1063.878,4.6
5945.741,879.718,0.317
5844.373,0.1,1.274
5770.877,1069.878,3.258
5726.327,879.627,0.84
5711.4,1074.544,3.995
5726.327,4.15,2.989
2061.583,0.65,1.207
5770.877,1077.1,3.059
5844.373,1.2,0.342
5945.741,879.536,0.305
6073.586,1075.822,3.518
6226.277,1075.544,2.036
6402.036,1.6,0.585
6599.021,0.2,1.187
6815.392,1071.156,3.338
7049.363,1074.378,4.646
7299.242,4.5,4.145
2259.158,0.55,3.121
7563.453,882.536,0.965
7840.547,1.75,2.305
8129.207,5.35,2.645
8428.244,8.55,4.064
8736.669,1063.378,1.843
2650.334,1.6,0.531
2509.768,0.5,4.891
2799.204,1070.211,1.221
3116.668,1.85,2.641
3454.441,1073.6,3.576
3807.122,2.85,0.152
4170.93,1073.378,4.028
4543.194,6.25,3.023
4921.995,1.4,1.537
5305.932,1076.822,4.664
5693.968,1080.544,4.445
2551.875,1.8,0.862
6085.318,1.2,3.939
6479.382,1069.267,2.875
6875.789,1076.322,3.317
2077.759,879.582,1.916
1766.902,2413.288,3.794
1506.078,1071.322,3.759
1325.167,879.673,0.105
1259.1,1.2,1.242
1325.167,0.7,1.931
1506.078,877.445,2.537
2518.2,3.75,0.264
1766.902,0.5,1.506
2077.759,0.95,2.948
2419.44,1.85,0.212
2780.605,0.35,0.066
3154.57,1074.044,0.768
3537.276,877.309,0.588
3926.169,3.15,2.059
4319.578,2.95,1.09
4716.373,0.65,0.533
5115.766,0.4,2.348
2551.875,880.173,0.685
5517.193,0.5,0.157
5920.24,0.95,3.377
6324.598,3.5,1.285
6730.128,1073.433,1.901
1768.656,879.945,0.278
1390.325,1.05,0.231
1038.91,2761.436,4.028
753.081,0.85,0.381
629.6,0.2,1.147
753.081,0.2,2.912
2650.334,1069.044,2.002
1038.91,2.65,1.287
1390.325,1610.775,2.549
1768.656,1.3,1.13
2159.804,0.1,2.293
2557.895,1075.989,4.351
2960.131,876.4,3.633
3771.72,876.536,0.556
4179.691,4.55,2.697
4588.599,879.445,0.539
2806.767,879.809,0.318
5408.372,874.809,0.971
6229.896,3.2,0.049
6641.211,880.264,1.959
1652.8,880.082,0.877
1239.6,1610.608,3.416
826.4,1070.6,3.458
413.2,0.7,2.052
3012.155,1070.433,2.828
413.2,0.6,2.178
826.4,1.45,3.69
1239.6,0.65,0.679
1652.8,877.809,2.582
2066.0,877.218,0.8
2479.2,0.2,0.575
2892.4,0.45,2.402
3305.6,0.55,1.485
3718.8,0.65,0.238
3305.6,1068.283,0.392
413.2,1071.983,0.852
3835.011,1071.833,1.937
4155.517,1068.983,1.03
4491.192,2679.167,5.55
4838.88,1073.783,1.767
5196.169,1076.633,1.764
5561.3,1074.683,0.021
4607.512,1948.061,6.135
4320.666,1950.561,4.027
4055.688,3.722,0.593
3817.136,1070.783,1.96
826.4,1071.083,2.006
3610.252,1071.583,2.183
3440.753,1072.633,3.178
3314.379,1071.433,2.111
3236.187,1070.033,1.65
3209.7,7.944,0.146
3236.187,7.222,1.11
3314.379,1069.333,1.672
3440.753,4.111,2.219
3610.252,1069.983,0.929
3817.136,1948.015,3.628
1239.6,1070.633,2.112
4055.688,1068.083,3.094
4320.666,1949.606,3.706
4607.512,1.667,0.357
4912.397,1073.183,0.521
5232.17,2684.875,5.134
5564.262,1954.333,4.119
5906.682,1077.283,2.262
5066.282,1067.583,1.378
4806.891,1947.97,2.937
4570.192,1071.483,2.204
1652.8,1949.333,1.144
4359.883,1069.783,0.373
4179.949,3.278,0.323
4034.456,1069.483,1.511
3927.233,7.278,0.444
3861.471,1069.283,0.983
3839.3,1071.933,0.613
3861.471,2.389,0.156
4034.456,1067.633,0.331
4179.949,1070.583,0.874
2066.0,1068.483,0.522
4359.883,1068.483,1.734
4570.192,4.667,0.401
4806.891,1073.533,4.527
5066.282,1072.683,0.065
5345.063,1072.183,2.722
5640.359,2685.667,3.811
5949.712,1079.233,0.211
6271.12,2686.917,6.766
5558.602,1069.583,0.998
5323.255,1070.133,0.35
2479.2,6.944,2.537
5110.528,1072.633,0.67
4923.355,1070.733,3.236
4764.747,1948.47,3.461
4637.637,1068.083,3.13
4544.668,1068.983,1.479
4487.962,2679.792,5.169
4468.9,1947.742,3.566
4487.962,1947.379,2.569
4544.668,3.778,1.551
4637.637,6.722,0.901
2892.4,1069.383,1.391
4764.747,2681.042,3.862
4923.355,1948.242,3.891
5110.528,3.833,0.733
5323.255,1075.383,0.572
5558.602,1073.583,0.976
5813.823,1949.47,2.58
6086.419,1076.883,1.653
6374.16,10.278,1.414
6675.162,1332.979,2.191
6076.238,1950.106,3.761
3305.6,1070.433,3.303
5861.711,1948.561,5.101
5669.225,1070.183,3.773
5501.094,1070.433,4.3
5359.611,1067.833,1.533
5246.932,1071.583,1.728
5164.941,4.444,1.604
5115.116,5.556,0.826
5098.4,4.722,0.024
5115.116,1947.106,3.811
5164.941,4.722,0.916
3718.8,1948.833,4.606
5246.932,1947.015,4.085
5359.611,2.611,0.894
5501.094,2.5,0.737
5669.225,1070.633,1.518
5861.711,1075.283,0.131
6076.238,1954.015,3.85
6310.559,1952.515,1.58
6562.553,7.389,0.598
6830.265,1083.533,0.186
7111.99,1079.833,3.043
4132.0,4.5,2.061
6667.165,1949.515,3.594
6472.254,1070.233,3.031
6298.455,2.167,0.559
6147.557,1947.742,4.647
6021.283,1947.606,2.754
5921.208,2.556,1.098
5848.678,1068.383,0.678
5804.725,1947.152,4.171
5790.0,1069.883,1.6
5804.725,1949.515,2.549
2892.4,1073.433,2.899
4545.2,0.444,0.253
5848.678,1069.383,3.234
5921.208,1068.333,1.019
6021.283,1947.97,3.927
6147.557,1068.633,2.792
6298.455,2682.792,5.172
6472.254,1952.424,2.349
6667.165,1074.633,0.899
6881.393,1952.742,6.042
7113.194,1079.733,1.753
7360.906,1957.515,3.928
4958.5,1070.833,1.974
7623.045,4.667,1.131
7220.594,1070.433,0.977
7041.02,1069.533,2.059
6881.6,1.444,0.908
6743.763,1069.833,1.229
6628.856,1070.183,0.349
6538.088,3.722,1.185
6472.474,1070.783,3.093
6432.784,1947.924,2.422
6419.5,1069.883,0.498
3365.005,1069.333,1.879
6432.784,1069.633,2.413
6472.474,1069.483,0.651
6538.088,1069.683,0.181
6628.856,1071.733,1.466
6743.763,2681.333,5.271
6881.6,1949.197,0.351
7041.02,2.278,1.738
7220.594,1075.433,0.689
7418.858,3303.795,7.179
7634.357,1079.483,0.483
2960.109,1949.288,4.254
7865.674,1958.924,2.64
8111.517,1080.783,0.725
7785.679,4.056,0.411
7619.435,5.722,0.823
7472.365,1070.183,0.576
7345.622,1069.583,0.845
7240.273,4.556,1.066
7157.263,1071.183,0.419
7097.376,1069.233,0.704
7061.2,1069.383,1.332
2557.871,1949.47,3.895
7049.1,1070.733,0.901
7061.2,4.889,1.84
7097.376,5.167,1.242
7157.263,1069.683,1.856
7240.273,1071.783,0.756
7345.622,4.056,0.562
7472.365,5.0,0.333
7619.435,1072.583,1.184
7785.679,1073.333,0.054
7969.899,1073.333,4.083
2159.775,6.556,1.324
8170.877,7.611,0.667
8387.41,1083.233,0.094
8618.383,1080.233,1.687
8359.944,1.833,0.7
8205.342,1.889,1.024
8068.959,0.389,0.304
7951.731,1070.283,1.544
7854.515,2681.167,5.126
7778.064,1.722,1.452
7722.992,1068.633,1.862
1768.62,1.278,0.407
7689.759,2680.833,4.519
7678.65,1948.515,3.983
7722.992,2680.667,7.059
7778.064,1.333,0.356
7854.515,1069.133,2.852
8068.959,1070.883,1.061
8205.342,1949.924,3.906
8359.944,1953.106,2.207
1390.28,0.389,0.651
8531.772,1950.197,1.94
8719.81,3.167,0.101
8923.032,2688.583,4.66
9140.481,6.556,1.773
8868.67,1950.152,3.145
8723.09,1070.533,1.554
8594.926,0.556,0.43
8484.967,1950.061,1.988
8393.93,4.111,1.168
8322.435,1074.583,0.162
1038.849,1071.083,1.621
8270.989,6.667,0.232
8239.967,1069.233,2.485
8229.6,1949.97,3.132
8239.967,5.389,0.69
8270.989,5.111,0.792
8322.435,1072.033,2.242
8393.93,1070.233,1.64
8484.967,0.722,0.51
8594.926,3.944,1.818
8723.09,1074.933,1.317
752.997,1069.883,0.293
8868.67,1952.97,1.863
9030.824,1072.183,0.522
9208.677,1075.783,0.182
9401.338,1078.983,1.237
9607.967,7.056,0.984
2479.2,1072.033,2.297
629.5,1069.933,2.063
752.997,0.222,1.606
1038.849,1072.283,0.187
1390.28,3.167,0.748
1768.62,1067.583,2.676
2159.775,2.944,1.201
2557.871,1064.183,0.196
2960.109,1069.033,1.29
3365.005,6.389,1.836
3771.703,10.111,1.617
2066.0,1072.233,1.966
4179.676,1069.233,1.111
4588.585,1.167,0.048
4998.299,5.889,0.489
3537.276,1950.015,4.743
3154.57,1342.854,0.967
2780.605,0.889,0.931
2419.44,1950.106,2.933
2077.759,1069.233,1.586
1766.902,1069.733,0.897
1506.078,1947.879,5.365
1652.8,1074.183,3.092
1325.167,1069.933,1.322
1259.1,1069.483,0.12
1325.167,1068.583,2.615
1506.078,1070.083,2.893
1766.902,3.611,2.06
2077.759,1947.742,3.415
2419.44,1067.283,0.769
2780.605,1067.483,3.918
3154.57,1069.783,2.294
3537.276,1070.833,0.48
1239.6,1950.606,3.513
3926.169,1069.933,2.985
4319.578,1071.383,0.549
4716.373,1073.933,1.543
5115.863,3.0,0.927
3807.073,1950.379,3.106
3454.387,1071.483,3.058
3116.608,3831.869,6.855
2799.137,1069.583,2.446
2509.693,1070.233,1.681
2259.075,1070.633,0.085
826.4,1.389,0.826
2061.491,1067.783,1.541
1933.273,2681.208,5.377
1888.6,1071.733,3.957
1933.273,1070.333,0.535
2061.491,5.556,1.524
2259.075,1946.833,6.461
2799.137,1946.97,3.384
3116.608,1065.883,0.131
3454.387,1949.879,2.288
413.2,1950.242,3.146
4170.885,1945.242,1.857
4921.956,1073.633,2.876
5305.99,1950.697,4.787
4155.517,1950.515,3.705
3835.011,2681.042,6.244
3533.803,0.167,0.631
3257.251,1069.733,0.776
3012.155,1070.433,2.828
2806.767,1069.833,0.65
2650.334,1068.983,0.862
2551.875,1069.783,2.149
2518.2,1948.242,5.41
2551.875,1947.652,3.627
2650.334,1070.633,2.252
2806.767,1069.983,0.425
3012.155,1070.983,1.343
3257.251,1069.783,2.59
3257.251,1.55,0.258
3012.155,2.15,0.202
4132.0,2.0,1.287
4545.2,0.85,1.68
4958.4,1609.333,4.9
5371.6,3.95,1.117
5784.8,6.8,1.114
6198.1,4.85,0.629
2178.653,878.227,5.485
1791.625,880.727,3.377
1419.43,1073.556,0.057
1077.548,0.95,1.31
3257.251,1.25,1.356
805.547,1.75,1.533
691.5,2.8,2.528
805.547,1.6,1.461
1077.548,0.2,1.0
1419.43,1077.778,0.504
1791.625,1077.056,0.46
2178.653,0.5,1.022
2573.831,1073.944,2.869
2973.912,0.15,1.579
3377.153,878.182,2.978
3533.803,0.8,1.462
3782.545,1.75,2.444
4189.463,879.773,3.056
4597.501,1071.5,0.293
5006.386,3.35,0.129
5415.926,1615.042,4.484
5825.983,884.5,3.469
6236.555,7.45,1.612
2452.277,2.25,0.728
2115.905,878.136,2.287
1811.605,1.65,1.554
3835.011,879.5,0.494
1558.282,0.05,0.277
1384.211,1073.111,0.327
1321.1,0.35,0.861
1384.211,1077.111,0.206
1558.282,0.55,0.333
1811.605,2.1,0.037
2115.905,1072.222,0.806
2809.224,2.2,0.319
3179.824,0.75,0.224
4155.517,1.35,0.128
3559.817,1.35,1.084
3946.489,1074.5,0.249
4338.056,3.7,3.877
4733.302,2.85,0.715
5131.378,2.35,2.072
5531.672,1615.833,3.161
5933.735,9.4,0.861
6337.33,1617.083,6.116
2841.406,0.25,0.348
2556.752,0.3,0.3
4491.192,1076.778,3.187
2311.242,2.8,1.32
2118.53,0.9,2.586
1993.982,878.636,2.811
1950.7,1.75,2.48
1993.982,0.85,0.829
2118.53,1609.958,4.519
2311.242,877.909,2.916
2556.752,877.545,1.92
2841.406,1073.611,2.201
3154.626,1076.556,1.551
4838.88,0.45,0.741
3488.726,1611.208,3.212
3838.258,878.409,3.241
4199.369,1073.667,1.383
4569.317,5.55,0.078
4946.117,3.75,1.625
5328.317,879.636,1.93
5714.833,7.05,2.303
6104.846,1059.556,2.064
6497.821,2402.812,2.841
3305.418,880.273,3.111
5196.169,0.6,2.653
3064.177,878.727,4.451
2862.523,0.35,3.123
2709.312,0.6,3.651
2613.076,2.0,0.883
2580.2,1.75,1.078
2613.076,1074.278,2.254
2709.312,1075.389,0.176
2862.523,1074.556,0.674
3064.177,877.273,3.161
3305.418,1074.556,1.566
5561.21,879.0,3.956
3578.249,877.182,3.435
3876.004,1072.444,1.544
4193.379,1072.333,1.387
4526.246,0.8,0.868
4871.433,5.45,0.519
5226.497,884.182,3.2
5589.558,882.682,0.93
5959.154,1062.444,0.052
6334.141,13.7,0.836
6713.708,10.0,2.393
5932.573,1074.333,1.411
3869.5,879.682,2.944
3665.573,0.4,2.381
3498.755,1072.0,0.091
3374.554,877.909,3.997
3297.789,877.773,2.104
3271.8,1072.389,0.448
3297.789,1.45,0.028
3374.554,877.318,3.521
3498.755,0.05,0.95
3665.573,879.682,1.899
3012.155,3.6,2.249
6309.14,1069.389,0.903
3869.5,0.45,2.584
4105.01,1.5,0.369
4366.996,878.136,3.277
4650.986,1.2,2.142
4953.196,1612.958,4.522
5270.493,882.591,1.699
5600.314,4.8,0.249
5940.573,882.909,5.392
6289.576,9.9,1.103
6645.945,887.682,3.278
6690.125,1.0,1.324
7008.646,1065.167,1.781
4414.578,0.6,0.327
4236.967,0.3,1.409
4093.501,1071.278,1.558
3987.866,0.0,1.878
3923.121,0.35,0.301
3901.3,1073.556,1.835
3923.121,0.95,2.443
3987.866,878.091,1.772
4093.501,0.05,0.152
2799.204,0.5,1.229
4236.967,0.2,1.763
4414.578,0.35,1.301
4622.399,0.15,0.831
4856.554,1.9,0.816
5113.427,1611.5,4.621
5389.769,879.364,0.299
5682.743,1072.111,2.388
5989.907,5.6,1.339
6309.19,2233.962,6.529
6638.842,9.65,0.167
2509.768,879.455,3.604
6977.396,889.091,1.99
7323.7,10.95,0.075
4979.7,1073.889,0.239
4822.945,1075.556,1.473
4697.41,0.35,0.073
4605.648,0.25,1.495
4549.702,1074.389,1.716
4530.9,1.35,0.231
4549.702,0.6,1.354
4605.648,0.45,1.982
2259.158,879.636,3.245
4697.41,0.9,0.251
4822.945,1074.722,2.49
4979.7,1075.0,1.892
5164.832,0.15,2.506
5375.41,1.95,0.106
5608.569,1073.889,1.212
5861.615,1074.833,0.983
6132.086,2.75,1.834
6417.78,3.5,0.596
6716.754,3.5,3.433
2061.583,1076.389,1.974
7027.314,1062.222,1.317
7347.991,13.4,0.744
7677.597,10.4,2.337
5558.651,1071.667,1.35
5418.671,1071.722,1.674
5307.245,1070.222,0.954
5226.201,0.45,0.895
5176.966,1611.333,4.476
5160.45,1071.556,0.802
5176.966,1.2,1.212
1933.371,1068.556,0.243
5226.201,1611.0,3.869
5307.245,878.682,3.333
5558.651,1610.833,6.409
5725.092,1071.167,1.006
5915.76,0.7,2.202
6360.795,1.05,0.411
6610.875,880.091,3.256
6876.706,883.273,1.557
1888.7,1070.222,1.301
7156.534,880.364,1.29
7448.78,1066.667,0.751
7752.042,1618.75,4.01
8065.153,1063.278,2.423
6073.586,880.318,2.495
5945.741,0.7,0.904
5844.373,1069.278,1.08
5770.877,880.227,1.338
5726.327,1073.944,1.818
5711.4,4.75,0.812
1933.371,1.25,0.971
5726.327,1076.5,0.882
5770.877,0.6,1.835
5844.373,880.136,2.482
5945.741,1075.222,1.34
6073.586,1074.944,0.142
6226.277,2.2,1.592
6402.036,0.4,0.99
6599.021,1070.556,1.16
6815.392,1073.778,2.468
7049.363,5.1,1.967
2061.583,0.05,0.943
7299.242,883.136,1.213
7563.453,2.35,0.128
7840.547,5.95,0.468
8129.207,9.15,1.887
8428.317,1062.778,0.334
2806.767,2.2,1.647
2259.158,0.1,2.713
2509.768,1069.611,0.956
2799.204,2.45,0.463
3116.668,1073.0,1.398
3454.441,2.25,2.026
3807.122,1072.778,1.851
4170.93,5.65,0.846
4543.194,0.8,0.641
4921.995,1076.222,2.486
5305.932,1079.944,2.267
2650.334,2.4,1.316
5693.968,0.6,1.761
6085.318,1068.667,0.698
6479.478,1075.722,1.139
2419.44,880.182,4.093
2077.759,2412.688,1.617
1766.902,1070.722,1.581
1506.078,880.273,2.283
1325.167,0.6,0.936
1259.1,0.1,0.247
1325.167,878.045,4.715
2551.875,4.35,2.442
1506.078,0.1,0.672
1766.902,0.35,0.77
2077.759,1.25,1.965
2419.44,0.25,2.243
2780.605,1073.444,1.41
3154.57,877.909,2.765
3537.276,2.55,0.119
3926.169,2.35,3.268
4319.578,0.05,1.644
4716.373,1.0,0.17
2518.2,880.773,2.863
5115.766,0.1,2.335
5517.193,1.55,1.199
5920.24,4.1,0.893
6324.696,1072.833,0.277
2159.804,880.545,2.456
1768.656,1.65,2.408
1390.325,2762.036,6.205
1038.91,0.25,1.797
753.081,0.4,1.031
629.6,0.8,0.734
2551.875,1068.444,0.176
753.081,2.05,0.891
1038.91,1611.375,4.727
1390.325,1.9,3.307
1768.656,0.5,0.115
2159.804,1075.389,2.174
2557.895,877.0,5.811
3365.024,877.136,2.734
3771.72,3.95,0.519
4179.691,880.045,1.638
2650.334,880.409,2.496
4998.212,875.409,1.207
5818.961,3.8,2.226
6229.995,880.864,4.137
2066.0,880.682,3.055
1652.8,1611.208,5.594
1239.6,1070.0,1.281
826.4,0.1,0.126
413.2,0.6,2.178
2806.767,1069.833,0.65
413.2,0.85,1.512
826.4,0.05,1.499
1239.6,878.409,4.76
1652.8,877.818,2.977
2066.0,0.8,1.602
2479.2,0.15,0.225
2892.4,1.15,0.693
3305.6,0.05,1.94
3533.803,0.7,1.254
2806.767,3.0,1.715
3718.8,2.85,2.799
4132.0,0.0,0.168
4545.2,1610.183,6.412
4958.4,4.8,2.63
5371.6,7.65,2.627
5784.9,5.7,0.883
2573.831,879.077,6.998
2178.653,881.577,4.889
1791.625,1072.706,1.455
1419.43,1.8,2.822
3012.155,2.1,2.869
1077.548,2.6,3.045
805.547,3.65,4.04
691.5,2.45,2.973
805.547,1.05,2.512
1077.548,1076.928,1.008
1419.43,1076.206,1.973
1791.625,0.35,2.534
2178.653,1073.094,1.357
2573.831,1.0,0.066
2973.912,879.032,4.49
3257.251,1.65,2.974
3377.153,0.9,3.956
3782.545,880.623,4.568
4189.463,1070.65,1.219
4597.501,4.2,1.383
5006.386,1615.892,5.996
5415.926,885.35,4.981
5826.083,8.3,3.125
2809.224,1.4,2.24
2452.277,878.986,3.8
2115.905,2.5,3.066
3533.803,880.35,2.007
1811.605,0.8,1.235
1558.282,1072.261,1.186
1384.211,0.5,2.373
1321.1,1076.261,1.307
1384.211,0.3,1.845
1558.282,2.95,1.475
1811.605,1071.372,0.706
2452.277,1.35,1.194
2809.224,1.6,1.736
3835.011,0.5,1.384
3179.824,0.5,2.596
3559.817,1073.65,1.263
3946.489,4.55,5.389
4338.056,3.7,0.798
4733.302,3.2,3.585
5131.378,1616.683,4.673
5531.672,10.25,0.651
5933.833,1617.933,7.628
3154.626,0.6,1.861
2841.406,1.15,1.212
4155.517,1075.928,1.674
2556.752,3.65,0.192
2311.242,1.75,4.098
2118.53,879.486,4.324
1993.982,0.9,3.993
1950.7,0.0,2.341
1993.982,1610.808,6.031
2118.53,878.759,4.429
2311.242,878.395,3.432
2556.752,1072.761,0.689
2841.406,1075.706,0.038
4491.192,0.4,2.253
3154.626,1612.058,4.724
3488.726,879.259,4.753
3838.258,1072.817,0.13
4199.369,6.4,1.435
4569.317,4.6,0.113
4946.117,880.486,3.443
5328.317,7.9,0.791
5714.833,1058.706,0.552
6104.94,2401.962,1.329
3578.249,881.123,4.623
4838.88,1.45,4.165
3305.418,879.577,5.963
3064.177,1.2,4.635
2862.523,1.45,5.163
2709.312,1.15,2.395
2613.076,2.6,2.59
2580.2,1073.428,0.742
