Lambda_Diff,Distance
1.496,6730.128
0.176,6942.92
0.088,2556.752
0.04,2311.242
0.16,2118.53
0.224,1993.982
0.248,1950.7
0.104,1993.982
0.336,2118.53
0.328,2311.242
0.096,2556.752
0.088,2841.406
0.472,4034.456
0.536,7290.777
0.176,3154.626
0.344,3488.726
0.184,3838.258
0.296,4199.369
0.32,4569.317
0.6,4946.117
0.664,5328.317
0.656,5714.833
1.48,6104.846
1.496,6497.725
0.056,7645.228
1.144,6893.078
0.008,3064.177
0.152,2862.523
0.264,2709.312
0.104,2613.076
0.048,2580.2
0.064,2613.076
0.048,2709.312
0.192,2862.523
0.096,3064.177
0.184,3610.341
0.136,3305.418
0.16,3578.249
0.128,3876.004
0.2,4193.379
0.04,4526.246
0.032,4871.433
0.144,5226.497
0.792,5589.558
0.664,5959.154
1.44,6334.141
0.048,3440.846
1.744,6713.616
1.648,7096.951
0.112,3610.341
0.352,3440.846
0.048,3314.476
0.144,3236.286
0.184,3209.8
0.112,3236.286
0.2,3314.476
0.176,3440.846
0.08,3314.476
0.04,3610.341
0.232,3817.22
0.272,4055.767
0.128,4320.74
0.208,4607.582
0.112,4912.463
0.248,5232.231
0.336,5564.32
0.456,5906.653
0.456,6257.548
0.472,3236.286
1.568,6615.643
2.04,6979.83
1.56,7349.293
0.208,4179.995
0.2,4034.503
0.416,3927.282
0.032,3861.521
0.008,3839.35
0.224,3861.521
0.296,3927.282
0.656,3209.8
0.056,4034.503
0.088,4179.995
0.088,4570.234
0.28,4806.931
0.216,5066.32
0.064,5640.393
0.16,5949.744
0.72,6271.072
0.416,3236.286
0.208,6602.628
0.928,6942.947
1.432,7290.803
1.416,7645.253
0.2,4691.107
0.008,4561.945
0.552,4467.401
0.184,4409.702
0.12,4390.3
0.656,4409.702
0.096,3314.476
0.488,4467.401
0.2,4561.945
0.168,4691.107
0.304,4852.122
0.264,5041.941
0.248,5257.443
0.04,5495.61
0.368,5753.626
0.096,6028.943
0.712,6319.302
0.096,3440.846
0.696,6622.723
0.272,6937.494
0.848,7262.138
1.36,7595.389
1.488,7936.247
0.248,3927.233
0.088,3610.341
0.504,3817.22
0.288,4055.767
0.016,4320.74
0.464,4607.582
0.048,4912.463
1.008,5232.231
0.232,5564.32
0.448,5906.653
0.984,6257.548
0.28,3861.471
0.2,6615.643
0.64,6979.83
0.376,7349.293
0.176,3064.177
0.336,2862.523
0.344,2709.312
0.192,2613.076
0.2,2580.2
0.12,2613.076
0.2,2709.312
0.592,3839.3
0.088,2862.523
0.16,3064.177
0.304,3305.418
0.064,3578.249
0.048,3876.004
0.224,4193.379
0.512,4526.246
0.48,4871.433
0.112,5226.497
0.056,5589.558
0.28,3861.471
0.088,5959.154
0.144,6334.141
0.552,6713.616
0.04,7096.951
0.24,2556.752
0.16,2311.242
0.064,2118.53
0.144,1993.982
0.04,1950.7
0.024,1993.982
0.672,3927.233
0.432,2118.53
0.016,2311.242
0.2,2556.752
0.024,2841.406
0.328,3154.626
0.384,3488.726
0.2,3838.258
0.36,4199.369
0.736,4569.317
0.152,4946.117
0.216,4034.456
0.664,5714.833
0.504,6497.725
0.296,6893.078
0.264,2115.905
0.016,1811.605
0.448,1558.282
0.12,1384.211
0.008,1321.1
0.472,4179.949
0.104,1384.211
0.24,1558.282
0.112,1811.605
0.136,2115.905
0.24,2452.277
0.024,2809.224
0.08,3179.824
0.08,3559.817
0.112,3946.489
0.456,4338.056
0.416,413.2
0.032,826.4
0.392,1239.6
0.288,1652.8
0.296,2479.2
0.176,2892.4
0.16,5066.282
0.16,3305.6
0.04,3718.8
0.648,4132.0
0.512,4545.2
0.432,4958.4
1.032,5371.6
1.56,5784.8
1.272,6198.1
0.016,2159.804
0.104,1768.656
0.368,5345.063
0.504,1390.325
0.2,1038.91
0.064,753.081
0.224,629.6
0.08,753.081
0.096,1038.91
0.064,1390.325
0.128,1768.656
0.088,2159.804
0.336,2557.895
0.016,5640.359
0.144,2960.131
0.024,3365.024
0.08,3771.72
0.944,4179.691
0.656,4588.599
0.24,4998.212
1.184,5408.372
2.112,5818.961
1.76,6229.995
0.352,2419.44
0.152,5949.712
0.08,2077.759
0.112,1766.902
0.152,1506.078
0.264,1325.167
0.336,1259.1
0.008,1325.167
0.168,1506.078
0.048,1766.902
0.176,2077.759
0.048,2419.44
0.128,6271.041
0.192,2780.605
0.256,3154.57
0.272,3537.276
0.184,3926.169
0.928,4319.578
1.04,4716.373
0.776,5115.766
1.696,5517.193
2.248,5920.24
1.656,6324.696
0.016,6602.599
0.248,2841.406
0.12,2556.752
0.32,2311.242
0.064,2118.53
0.088,1993.982
0.264,1950.7
0.176,1993.982
0.168,2118.53
0.064,2311.242
0.248,2556.752
0.632,4179.949
0.696,6942.92
0.016,2841.406
0.184,3154.626
0.024,3488.726
0.136,3838.258
0.48,4199.369
0.76,4569.317
0.824,4946.117
0.816,5328.317
1.64,5714.833
1.656,6104.846
0.216,7290.862
1.304,6497.821
0.152,3305.418
0.008,3064.177
0.424,2862.523
0.056,2709.312
0.112,2613.076
0.096,2580.2
0.208,2613.076
0.032,2709.312
0.064,2862.523
0.024,3817.22
0.024,3064.177
0.0,3305.418
0.032,3578.249
0.36,3876.004
0.2,4193.379
0.192,4526.246
0.304,4871.433
0.952,5226.497
0.824,5589.558
1.6,5959.154
0.208,3610.341
1.904,6334.141
1.808,6713.708
0.048,3817.22
0.192,3610.341
0.112,3440.846
0.016,3314.476
0.024,3236.286
0.272,3209.8
0.04,3236.286
0.016,3314.476
0.24,3440.846
0.2,3440.846
0.072,3610.341
0.112,3817.22
0.032,4055.767
0.368,4320.74
0.048,4607.582
0.088,4912.463
0.496,5232.231
0.616,5564.32
0.616,5906.653
0.312,3314.476
1.728,6257.548
2.2,6615.643
1.72,6979.918
0.368,4359.927
0.36,4179.995
0.576,4034.503
0.128,3927.282
0.168,3861.521
0.384,3839.35
0.136,3861.521
0.816,3236.286
0.104,3927.282
0.072,4034.503
0.072,4359.927
0.44,4570.234
0.056,4806.931
0.224,5345.099
0.32,5640.393
0.88,5949.744
0.576,3209.8
0.368,6271.072
1.088,6602.628
1.592,6942.947
1.576,7290.888
0.36,4852.122
0.168,4691.107
0.712,4561.945
0.344,4467.401
0.04,4409.702
0.816,4390.3
0.256,3236.286
0.328,4409.702
0.04,4467.401
0.328,4561.945
0.144,4691.107
0.104,4852.122
0.408,5041.941
0.12,5257.443
0.528,5495.61
0.064,5753.626
0.872,6028.943
0.064,3314.476
0.856,6319.302
0.432,6622.723
1.008,6937.494
1.52,7262.138
1.648,7595.471
0.408,4034.456
0.072,3440.846
0.664,3610.341
0.448,3817.22
0.176,4055.767
0.304,4320.74
0.208,4607.582
0.848,4912.463
0.072,5232.231
0.288,5564.32
0.824,5906.653
0.44,3927.233
0.04,6257.548
0.8,6615.643
0.216,6979.918
0.336,3305.418
0.496,3064.177
0.504,2862.523
0.352,2709.312
0.04,2613.076
0.04,2580.2
0.04,2613.076
0.752,3861.471
0.072,2709.312
0.0,2862.523
0.144,3064.177
0.096,3305.418
0.112,3578.249
0.064,3876.004
0.352,4193.379
0.32,4526.246
0.048,4871.433
0.216,5226.497
0.44,3839.3
0.072,5589.558
0.304,5959.154
0.712,6334.141
0.2,6713.708
0.4,2841.406
0.32,2556.752
0.224,2311.242
0.016,2118.53
0.12,1993.982
0.184,1950.7
0.832,3861.471
0.272,1993.982
0.176,2118.53
0.36,2311.242
0.136,2556.752
0.168,2841.406
0.224,3154.626
0.04,3488.726
0.2,3838.258
0.576,4199.369
0.312,4569.317
0.376,3927.233
0.504,5328.317
0.664,6104.846
0.456,6497.821
0.424,2452.277
0.144,2115.905
0.608,1811.605
0.04,1558.282
0.152,1384.211
0.632,4034.456
0.056,1321.1
0.08,1384.211
0.048,1558.282
0.024,1811.605
0.08,2115.905
0.184,2452.277
0.08,2809.224
0.24,3179.824
0.048,3559.817
0.296,3946.489
0.384,413.2
0.808,826.4
0.704,1239.6
0.12,2066.0
0.592,2479.2
0.256,4806.891
0.256,2892.4
0.376,3305.6
1.064,3718.8
0.928,4132.0
0.848,4545.2
1.448,4958.4
1.976,5371.6
1.688,5784.9
0.432,2557.895
0.52,2159.804
0.048,5066.282
0.92,1768.656
0.616,1390.325
0.48,1038.91
0.192,753.081
0.336,629.6
0.32,753.081
0.352,1038.91
0.288,1390.325
0.504,1768.656
0.08,2159.804
0.4,5345.063
0.56,2557.895
0.44,2960.131
0.496,3365.024
1.36,3771.72
1.072,4179.691
0.656,4588.599
1.6,4998.212
2.528,5408.372
2.176,5819.06
0.768,2780.605
0.568,5640.359
0.496,2419.44
0.528,2077.759
0.568,1766.902
0.152,1506.078
0.752,1325.167
0.408,1259.1
0.248,1325.167
0.368,1506.078
0.24,1766.902
0.368,2077.759
0.544,5949.712
0.224,2419.44
0.672,2780.605
0.688,3154.57
0.6,3537.276
1.344,3926.169
1.456,4319.578
1.192,4716.373
2.112,5115.766
2.664,5517.193
2.072,5920.338
0.4,6271.041
0.664,3154.626
0.536,2841.406
0.736,2556.752
0.352,2311.242
0.328,2118.53
0.68,1993.982
0.24,1950.7
0.248,1993.982
0.48,2118.53
0.664,2311.242
1.048,4359.883
1.112,6602.599
0.4,2556.752
0.232,2841.406
0.392,3154.626
0.28,3488.726
0.896,3838.258
1.176,4199.369
1.24,4569.317
1.232,4946.117
2.056,5328.317
2.072,5714.833
0.632,6943.003
1.72,6104.94
0.568,3578.249
0.424,3305.418
0.84,3064.177
0.472,2862.523
0.528,2709.312
0.512,2613.076
0.624,2580.2
0.384,2613.076
0.48,2709.312
0.392,4055.767
0.44,2862.523
0.416,3064.177
0.448,3305.418
0.776,3578.249
0.616,3876.004
0.608,4193.379
0.72,4526.246
1.368,4871.433
1.24,5226.497
2.016,5589.558
0.624,3817.22
2.32,5959.154
2.224,6334.232
0.464,4055.767
0.224,3817.22
0.528,3610.341
0.432,3440.846
0.392,3314.476
0.688,3236.286
0.376,3209.8
0.4,3236.286
0.656,3610.341
0.616,3314.476
0.344,3440.846
0.304,3610.341
0.448,3817.22
0.784,4055.767
0.464,4320.74
0.328,4607.582
0.912,4912.463
1.032,5232.231
1.032,5564.32
0.104,3440.846
2.144,5906.653
2.616,6257.548
2.136,6615.73
0.784,4570.234
0.776,4359.927
0.992,4179.995
0.544,4034.503
0.584,3927.282
0.8,3861.521
0.28,3839.35
1.232,3314.476
0.52,3861.521
0.488,3927.282
0.488,4179.995
0.856,4359.927
0.36,4570.234
0.64,5066.32
0.736,5345.099
1.296,5640.393
0.992,3236.286
0.784,5949.744
1.504,6271.072
2.008,6602.628
1.992,6943.031
0.776,5041.941
0.584,4852.122
1.128,4691.107
0.76,4561.945
0.456,4467.401
1.232,4409.702
0.672,3209.8
0.088,4390.3
0.376,4409.702
0.744,4467.401
0.272,4561.945
0.312,4691.107
0.824,4852.122
0.536,5041.941
0.944,5257.443
0.48,5495.61
1.288,5753.626
0.48,3236.286
1.272,6028.943
0.848,6319.302
1.424,6622.723
1.936,6937.494
2.064,7262.217
0.824,4179.949
0.488,3314.476
1.08,3440.846
0.864,3610.341
0.592,3817.22
0.112,4055.767
0.624,4320.74
0.432,4607.582
0.344,4912.463
0.128,5232.231
0.408,5564.32
0.856,4034.456
0.376,5906.653
1.216,6257.548
0.2,6615.73
0.752,3578.249
0.912,3305.418
0.92,3064.177
0.768,2862.523
0.376,2709.312
0.456,2613.076
0.376,2580.2
1.168,3927.233
0.488,2613.076
0.416,2709.312
0.272,2862.523
0.512,3064.177
0.528,3305.418
0.352,3578.249
0.064,3876.004
0.096,4193.379
0.464,4526.246
0.632,4871.433
0.856,3861.471
0.488,5226.497
0.72,5589.558
1.128,5959.154
0.616,6334.232
0.816,3154.626
0.736,2841.406
0.64,2556.752
0.432,2311.242
0.536,2118.53
0.6,1993.982
1.248,3839.3
0.144,1950.7
0.592,1993.982
0.776,2118.53
0.552,2311.242
0.248,2556.752
0.192,2841.406
0.376,3154.626
0.216,3488.726
0.16,3838.258
0.728,4199.369
0.792,3861.471
0.088,4946.117
1.08,5714.833
0.872,6104.94
0.84,2809.224
0.56,2452.277
1.024,2115.905
0.456,1811.605
0.568,1558.282
1.048,3927.233
0.472,1384.211
0.336,1321.1
0.464,1384.211
0.44,1558.282
0.336,1811.605
0.6,2115.905
0.496,2452.277
0.656,2809.224
0.464,3179.824
0.12,3559.817
0.424,413.2
0.32,826.4
0.264,1652.8
0.208,2066.0
0.128,4570.192
0.128,2479.2
0.008,2892.4
0.68,3305.6
0.544,3718.8
0.464,4132.0
1.064,4545.2
1.592,4958.4
1.304,5371.7
0.048,2960.131
0.136,2557.895
0.336,4806.891
0.536,2159.804
0.232,1768.656
0.096,1390.325
0.192,1038.91
0.048,753.081
0.064,629.6
0.032,753.081
0.096,1038.91
0.12,1390.325
0.304,1768.656
0.016,5066.282
0.176,2159.804
0.056,2557.895
0.112,2960.131
0.976,3365.024
0.688,3771.72
0.272,4179.691
1.216,4588.599
2.144,4998.212
1.792,5408.471
0.384,3154.57
0.184,5345.063
0.112,2780.605
0.144,2419.44
0.184,2077.759
0.232,1766.902
0.368,1506.078
0.024,1325.167
0.136,1259.1
0.016,1325.167
0.144,1506.078
0.016,1766.902
0.16,5640.359
0.16,2077.759
0.288,2419.44
0.304,2780.605
0.216,3154.57
0.96,3537.276
1.072,3926.169
0.808,4319.578
1.728,4716.373
2.28,5115.766
1.688,5517.29
0.016,5949.712
0.28,3488.726
0.152,3154.626
0.352,2841.406
0.032,2556.752
0.056,2311.242
0.296,2118.53
0.144,1993.982
0.136,1950.7
0.096,1993.982
0.28,2118.53
0.664,4570.192
0.728,6271.041
0.016,2311.242
0.152,2556.752
0.008,2841.406
0.104,3154.626
0.512,3488.726
0.792,3838.258
0.856,4199.369
0.848,4569.317
1.672,4946.117
1.688,5328.317
0.248,6602.68
1.336,5714.927
0.184,3876.004
0.04,3578.249
0.456,3305.418
0.088,3064.177
0.144,2862.523
0.128,2709.312
0.24,2613.076
0.0,2580.2
0.096,2613.076
0.008,4320.74
0.056,2709.312
0.032,2862.523
0.064,3064.177
0.392,3305.418
0.232,3578.249
0.224,3876.004
0.336,4193.379
0.984,4526.246
0.856,4871.433
1.632,5226.497
0.24,4055.767
1.936,5589.558
1.84,5959.244
0.08,4320.74
0.16,4055.767
0.144,3817.22
0.048,3610.341
0.008,3440.846
0.304,3314.476
0.008,3236.286
0.016,3209.8
0.272,3817.22
0.232,3236.286
0.04,3314.476
0.08,3440.846
0.064,3610.341
0.4,3817.22
0.08,4055.767
0.056,4320.74
0.528,4607.582
0.648,4912.463
0.648,5232.231
0.28,3610.341
1.76,5564.32
2.232,5906.653
1.752,6257.633
0.4,4806.931
0.392,4570.234
0.608,4359.927
0.16,4179.995
0.2,4034.503
0.416,3927.282
0.104,3861.521
0.848,3440.846
0.136,3839.35
0.104,3861.521
0.104,4034.503
0.472,4179.995
0.024,4359.927
0.256,4806.931
0.352,5066.32
0.912,5345.099
0.608,3314.476
0.4,5640.393
1.12,5949.744
1.624,6271.072
1.608,6602.709
0.392,5257.443
0.2,5041.941
0.744,4852.122
0.376,4691.107
0.072,4561.945
0.848,4467.401
0.288,3236.286
0.296,4409.702
0.008,4390.3
0.36,4409.702
0.112,4467.401
0.072,4561.945
0.44,4691.107
0.152,4852.122
0.56,5041.941
0.096,5257.443
0.904,5495.61
0.096,3209.8
0.888,5753.626
0.464,6028.943
1.04,6319.302
1.552,6622.723
1.68,6937.571
0.44,4359.883
0.104,3236.286
0.696,3314.476
0.48,3440.846
0.208,3610.341
0.272,3817.22
0.24,4055.767
0.816,4320.74
0.04,4607.582
0.256,4912.463
0.792,5232.231
0.472,4179.949
0.008,5564.32
0.832,5906.653
0.184,6257.633
0.368,3876.004
0.528,3578.249
0.536,3305.418
0.384,3064.177
0.008,2862.523
0.072,2709.312
0.008,2613.076
0.784,4034.456
0.104,2580.2
0.032,2613.076
0.112,2709.312
0.128,2862.523
0.144,3064.177
0.032,3305.418
0.32,3578.249
0.288,3876.004
0.08,4193.379
0.248,4526.246
0.472,3927.233
0.104,4871.433
0.336,5226.497
0.744,5589.558
0.232,5959.244
0.432,3488.726
0.352,3154.626
0.256,2841.406
0.048,2556.752
0.152,2311.242
0.216,2118.53
0.864,3861.471
0.24,1993.982
0.208,1950.7
0.392,1993.982
0.168,2118.53
0.136,2311.242
0.192,2556.752
0.008,2841.406
0.168,3154.626
0.544,3488.726
0.344,3838.258
0.408,3839.3
0.472,4569.317
0.696,5328.317
0.488,5714.927
0.456,3179.824
0.176,2809.224
0.64,2452.277
0.072,2115.905
0.184,1811.605
0.664,3861.471
0.088,1558.282
0.048,1384.211
0.08,1321.1
0.056,1384.211
0.048,1558.282
0.216,1811.605
0.112,2115.905
0.272,2452.277
0.08,2809.224
0.264,3179.824
0.104,413.2
0.688,1239.6
0.216,1652.8
0.552,4359.883
0.552,2066.0
0.432,2479.2
0.256,2892.4
0.12,3305.6
0.04,3718.8
0.64,4132.0
1.168,4545.2
0.88,4958.5
0.376,3365.024
0.288,2960.131
0.76,4570.192
0.112,2557.895
0.192,2159.804
0.328,1768.656
0.616,1390.325
0.472,1038.91
0.488,753.081
0.456,629.6
0.52,753.081
0.304,1038.91
0.728,1390.325
0.408,4806.891
0.248,1768.656
0.368,2159.804
0.312,2557.895
0.552,2960.131
0.264,3365.024
0.152,3771.72
0.792,4179.691
1.72,4588.599
1.368,4998.312
0.04,3537.276
0.24,5066.282
0.312,3154.57
0.28,2780.605
0.24,2419.44
0.656,2077.759
0.056,1766.902
0.4,1506.078
0.56,1325.167
0.44,1259.1
0.568,1325.167
0.44,1506.078
0.264,5345.063
0.584,1766.902
0.136,2077.759
0.12,2419.44
0.208,2780.605
0.536,3154.57
0.648,3537.276
0.384,3926.169
1.304,4319.578
1.856,4716.373
1.264,5115.863
0.408,5640.359
0.144,3838.258
0.272,3488.726
0.072,3154.626
0.456,2841.406
0.48,2556.752
0.128,2311.242
0.568,2118.53
0.56,1993.982
0.328,1950.7
0.144,1993.982
0.24,4806.891
0.304,5949.712
0.408,2118.53
0.576,2311.242
0.416,2556.752
0.528,2841.406
0.088,3154.626
0.368,3488.726
0.432,3838.258
0.424,4199.369
1.248,4569.317
1.264,4946.117
0.176,6271.12
0.912,5328.41
0.24,4193.379
0.384,3876.004
0.032,3578.249
0.336,3305.418
0.28,3064.177
0.296,2862.523
0.184,2709.312
0.424,2613.076
0.328,2580.2
0.416,4607.582
0.368,2613.076
0.392,2709.312
0.36,2862.523
0.032,3064.177
0.192,3305.418
0.2,3578.249
0.088,3876.004
0.56,4193.379
0.432,4526.246
1.208,4871.433
0.184,4320.74
1.512,5226.497
1.416,5589.647
0.344,4607.582
0.584,4320.74
0.28,4055.767
0.376,3817.22
0.416,3610.341
0.12,3440.846
0.432,3314.476
0.408,3236.286
0.152,4055.767
0.192,3209.8
0.464,3236.286
0.504,3314.476
0.36,3440.846
0.024,3610.341
0.344,3817.22
0.48,4055.767
0.104,4320.74
0.224,4607.582
0.224,4912.463
0.704,3817.22
1.336,5232.231
1.808,5564.32
1.328,5906.737
0.024,5066.32
0.032,4806.931
0.184,4570.234
0.264,4359.927
0.224,4179.995
0.008,4034.503
0.528,3927.282
0.424,3610.341
0.288,3861.521
0.32,3839.35
0.32,3927.282
0.048,4034.503
0.448,4179.995
0.168,4570.234
0.072,4806.931
0.488,5066.32
0.184,3440.846
0.024,5345.099
0.696,5640.393
1.2,5949.744
1.184,6271.151
0.032,5495.61
0.224,5257.443
0.32,5041.941
0.048,4852.122
0.352,4691.107
0.424,4561.945
0.136,3314.476
0.72,4467.401
0.432,4409.702
0.064,4390.3
0.536,4409.702
0.496,4467.401
0.016,4561.945
0.272,4691.107
0.136,4852.122
0.328,5041.941
0.48,5257.443
0.328,3236.286
0.464,5495.61
0.04,5753.626
0.616,6028.943
1.128,6319.302
1.256,6622.798
0.016,4570.192
0.32,3209.8
0.272,3236.286
0.056,3314.476
0.216,3440.846
0.696,3610.341
0.184,3817.22
1.24,4055.767
0.464,4320.74
0.68,4607.582
1.216,4912.463
0.048,4359.883
0.432,5232.231
0.408,5564.32
0.608,5906.737
0.056,4193.379
0.104,3876.004
0.112,3578.249
0.04,3305.418
0.432,3064.177
0.352,2862.523
0.432,2709.312
0.36,4179.949
0.32,2613.076
0.392,2580.2
0.536,2613.076
0.296,2709.312
0.28,2862.523
0.456,3064.177
0.744,3305.418
0.712,3578.249
0.344,3876.004
0.176,4193.379
0.048,4034.456
0.32,4526.246
0.088,4871.433
0.32,5226.497
0.192,5589.647
0.008,3838.258
0.072,3488.726
0.168,3154.626
0.376,2841.406
0.272,2556.752
0.208,2311.242
0.44,3927.233
0.664,2118.53
0.216,1993.982
0.032,1950.7
0.256,1993.982
0.56,2118.53
0.616,2311.242
0.432,2556.752
0.592,2841.406
0.968,3154.626
0.08,3488.726
0.016,3861.471
0.896,4199.369
0.272,4946.117
0.064,5328.41
0.032,3559.817
0.248,3179.824
0.216,2809.224
0.352,2452.277
0.24,2115.905
0.24,3839.3
0.336,1811.605
0.472,1558.282
0.344,1384.211
0.368,1321.1
0.472,1384.211
0.208,1558.282
0.312,1811.605
0.152,2115.905
0.344,2452.277
0.688,2809.224
0.584,826.4
0.112,1239.6
0.448,4179.949
0.448,1652.8
0.328,2066.0
0.36,2479.2
0.224,2892.4
0.144,3305.6
0.744,3718.8
1.272,4132.0
0.984,4545.3
0.272,3771.72
0.184,3365.024
0.656,4359.883
0.216,2960.131
0.088,2557.895
0.224,2159.804
0.512,1768.656
0.368,1390.325
0.384,1038.91
0.352,753.081
0.416,629.6
0.2,753.081
0.624,1038.91
0.304,4570.192
0.144,1390.325
0.264,1768.656
0.208,2159.804
0.656,2557.895
0.368,2960.131
0.048,3365.024
0.896,3771.72
1.824,4179.691
1.472,4588.698
0.064,3926.169
0.136,4806.891
0.208,3537.276
0.176,3154.57
0.136,2780.605
0.552,2419.44
0.048,2077.759
0.296,1766.902
0.456,1506.078
0.336,1325.167
0.464,1259.1
0.336,1325.167
0.16,5066.282
0.48,1506.078
0.032,1766.902
0.016,2077.759
0.104,2419.44
0.64,2780.605
0.752,3154.57
0.488,3537.276
1.408,3926.169
1.96,4319.578
1.368,4716.47
0.304,5345.063
0.04,4199.369
0.168,3838.258
0.032,3488.726
0.352,3154.626
0.376,2841.406
0.024,2556.752
0.464,2311.242
0.456,2118.53
0.224,1993.982
0.04,1950.7
0.344,5066.282
0.408,5640.359
0.304,1993.982
0.472,2118.53
0.312,2311.242
0.424,2556.752
0.192,2841.406
0.472,3154.626
0.536,3488.726
0.528,3838.258
1.352,4199.369
1.368,4569.317
0.072,5949.788
1.016,4946.209
0.136,4526.246
0.28,4193.379
0.136,3876.004
0.232,3578.249
0.176,3305.418
0.192,3064.177
0.08,2862.523
0.32,2709.312
0.224,2613.076
0.312,4912.463
0.264,2580.2
0.288,2613.076
0.256,2709.312
0.072,2862.523
0.088,3064.177
0.096,3305.418
0.016,3578.249
0.664,3876.004
0.536,4193.379
1.312,4526.246
0.08,4607.582
1.616,4871.433
1.52,5226.584
0.24,4912.463
0.48,4607.582
0.176,4320.74
0.272,4055.767
0.312,3817.22
0.016,3610.341
0.328,3440.846
0.304,3314.476
0.048,4320.74
0.088,3236.286
0.36,3209.8
0.4,3236.286
0.256,3314.476
0.08,3440.846
0.24,3610.341
0.376,3817.22
0.208,4055.767
0.328,4320.74
0.328,4607.582
0.6,4055.767
1.44,4912.463
1.912,5232.231
1.432,5564.402
0.08,5345.099
0.072,5066.32
0.288,4806.931
0.16,4570.234
0.12,4359.927
0.096,4179.995
0.424,4034.503
0.528,3817.22
0.184,3927.282
0.216,3861.521
0.216,3861.521
0.152,3927.282
0.344,4034.503
0.064,4359.927
0.032,4570.234
0.592,4806.931
0.288,3610.341
0.08,5066.32
0.8,5345.099
1.304,5640.393
1.288,5949.82
0.072,5753.626
0.12,5495.61
0.424,5257.443
0.056,5041.941
0.248,4852.122
0.528,4691.107
0.032,3440.846
0.616,4561.945
0.328,4467.401
0.04,4409.702
0.432,4390.3
0.392,4409.702
0.12,4467.401
0.168,4561.945
0.24,4691.107
0.224,4852.122
0.584,5041.941
0.224,3314.476
0.568,5257.443
0.144,5495.61
0.72,5753.626
1.232,6028.943
1.36,6319.374
0.12,4806.891
0.216,3236.286
0.376,3209.8
0.16,3236.286
0.112,3314.476
0.592,3440.846
0.08,3610.341
1.136,3817.22
0.36,4055.767
0.576,4320.74
1.112,4607.582
0.152,4570.192
0.328,4912.463
0.512,5232.231
0.504,5564.402
0.048,4526.246
0.208,4193.379
0.216,3876.004
0.064,3578.249
0.328,3305.418
0.248,3064.177
0.328,2862.523
0.464,4359.883
0.216,2709.312
0.288,2613.076
0.432,2580.2
0.192,2613.076
0.176,2709.312
0.352,2862.523
0.64,3064.177
0.608,3305.418
0.24,3578.249
0.072,3876.004
0.152,4179.949
0.216,4193.379
0.016,4526.246
0.424,4871.433
0.088,5226.584
0.112,4199.369
0.032,3838.258
0.064,3488.726
0.272,3154.626
0.168,2841.406
0.104,2556.752
0.544,4034.456
0.56,2311.242
0.112,2118.53
0.072,1993.982
0.152,1950.7
0.456,1993.982
0.512,2118.53
0.328,2311.242
0.488,2556.752
0.864,2841.406
0.024,3154.626
0.088,3927.233
0.792,3838.258
0.376,4569.317
0.168,4946.209
0.136,3946.489
0.144,3559.817
0.32,3179.824
0.248,2809.224
0.136,2452.277
0.344,3861.471
0.232,2115.905
0.368,1811.605
0.24,1558.282
0.264,1384.211
0.368,1321.1
0.104,1384.211
0.208,1558.282
0.048,1811.605
0.24,2115.905
0.584,2452.277
0.472,413.2
0.136,3927.233
0.136,826.4
0.256,1239.6
0.944,1652.8
0.808,2066.0
0.728,2479.2
1.328,2892.4
1.856,3305.6
1.568,3718.9
0.312,4588.599
0.4,4179.691
0.072,4034.456
0.8,3771.72
0.496,3365.024
0.36,2960.131
0.072,2557.895
0.216,2159.804
0.2,1768.656
0.232,1390.325
0.168,1038.91
0.384,753.081
0.04,629.6
0.28,4179.949
0.44,753.081
0.32,1038.91
0.376,1390.325
1.24,1768.656
0.952,2159.804
0.536,2557.895
1.48,2960.131
2.408,3365.024
2.056,3771.818
0.648,4716.373
0.448,4359.883
0.376,4319.578
0.408,3926.169
0.448,3537.276
0.032,3154.57
0.632,2780.605
0.288,2419.44
0.128,2077.759
0.248,1766.902
0.12,1506.078
0.248,1325.167
0.424,4570.192
0.104,1259.1
0.552,1325.167
0.568,1506.078
0.48,1766.902
1.224,2077.759
1.336,2419.44
1.072,2780.605
1.992,3154.57
2.544,3537.276
1.952,3926.264
0.28,4806.891
0.544,4946.117
0.416,4569.317
0.616,4199.369
0.232,3838.258
0.208,3488.726
0.56,3154.626
0.12,2841.406
0.128,2556.752
0.36,2311.242
0.544,2118.53
0.928,5640.359
0.992,5066.282
0.28,1993.982
0.112,1950.7
0.272,1993.982
0.16,2118.53
0.776,2311.242
1.056,2556.752
1.12,2841.406
1.112,3154.626
1.936,3488.726
1.952,3838.258
0.512,5345.133
1.6,4199.458
0.448,5226.497
0.304,4871.433
0.72,4526.246
0.352,4193.379
0.408,3876.004
0.392,3578.249
0.504,3305.418
0.264,3064.177
0.36,2862.523
0.272,5564.32
0.32,2709.312
0.296,2613.076
0.328,2580.2
0.656,2613.076
0.496,2709.312
0.488,2862.523
0.6,3064.177
1.248,3305.418
1.12,3578.249
1.896,3876.004
0.504,5232.231
2.2,4193.379
2.104,4526.328
0.344,5564.32
0.104,5232.231
0.408,4912.463
0.312,4607.582
0.272,4320.74
0.568,4055.767
0.256,3817.22
0.28,3610.341
0.536,4912.463
0.496,3440.846
0.224,3314.476
0.184,3236.286
0.328,3209.8
0.664,3236.286
0.344,3314.476
0.208,3440.846
0.792,3610.341
